id,pid,ms_subclass,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,overall_qual,overall_cond,year_built,year_remod_add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice,ms_zoning_FV,ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,high_qual,best_gr_liv_area
1078,528188090,160,2448,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,7,5,2003-01-01,2004-01-01,Gable,CompShg,VinylSd,Wd Shng,Stone,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,764.0,764.0,GasA,Ex,1,SBrkr,764,862,0,1626,0.0,0.0,2,1,2,1,Gd,6,Typ,0,BuiltIn,RFn,2.0,474.0,TA,TA,1,0,27,0,0,0,0,0,10,2008-01-01,WD ,155000,0,0,1,0,0,0,0,0,1,0,0,0,1
2511,533221080,160,2998,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,6,5,2000-01-01,2000-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,353.0,Unf,0.0,403.0,756.0,GasA,Ex,1,SBrkr,768,756,0,1524,0.0,0.0,2,1,2,1,Gd,4,Typ,0,Detchd,Unf,2.0,440.0,TA,TA,1,0,32,0,0,0,0,0,6,2006-01-01,WD ,166000,1,0,0,0,0,0,0,0,1,0,0,0,1
912,909250220,50,7804,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,4,3,1928-01-01,1950-01-01,Gable,CompShg,WdShing,Plywood,None,TA,TA,BrkTil,TA,TA,No,BLQ,622.0,Unf,0.0,500.0,1122.0,GasA,TA,1,SBrkr,1328,653,0,1981,1.0,0.0,2,0,4,1,Gd,7,Min2,2,Detchd,Unf,2.0,576.0,TA,TA,1,431,44,0,0,0,0,0,12,2009-01-01,WD ,135000,0,0,1,0,0,0,0,0,0,0,0,0,1
2351,527356020,60,16692,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,7,5,1978-01-01,1978-01-01,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,No,BLQ,790.0,LwQ,469.0,133.0,1392.0,GasA,TA,1,SBrkr,1392,1392,0,2784,1.0,0.0,3,1,5,1,Gd,12,Typ,2,Attchd,RFn,2.0,564.0,TA,TA,1,0,112,0,0,440,519,2000,7,2006-01-01,WD ,250000,0,0,1,0,0,0,0,0,1,0,0,0,1
2586,535305120,20,10170,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,6,6,1951-01-01,1951-01-01,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,216.0,216.0,GasA,TA,1,SBrkr,1575,0,0,1575,0.0,0.0,1,1,2,1,Gd,5,Typ,1,Attchd,Unf,2.0,400.0,TA,TA,1,0,0,0,0,0,0,0,6,2006-01-01,WD ,155000,0,0,1,0,0,1,0,0,0,0,0,0,1
224,905106140,60,9364,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,6,7,1969-01-01,1969-01-01,Gable,CompShg,HdBoard,HdBoard,Stone,TA,TA,CBlock,TA,TA,No,ALQ,371.0,Unf,0.0,292.0,663.0,GasA,TA,1,SBrkr,663,689,0,1352,0.0,0.0,1,1,4,1,TA,7,Typ,0,Attchd,Fin,1.0,299.0,TA,TA,1,379,36,0,0,0,0,0,3,2010-01-01,WD ,158000,0,0,1,0,0,0,0,0,1,0,0,0,0
98,533212020,160,2544,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,7,5,2004-01-01,2005-01-01,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,368.0,ALQ,42.0,190.0,600.0,GasA,Ex,1,SBrkr,600,600,0,1200,1.0,0.0,2,1,2,1,Gd,4,Typ,0,Detchd,RFn,2.0,480.0,TA,TA,1,0,172,0,0,0,0,0,2,2010-01-01,WD ,149500,1,0,0,0,0,0,0,0,1,0,0,0,0
2565,534479300,20,9888,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,5,6,1954-01-01,1975-01-01,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,BLQ,486.0,Unf,0.0,450.0,936.0,GasA,TA,1,FuseA,936,0,0,936,0.0,0.0,1,0,2,1,TA,5,Typ,0,Attchd,Unf,1.0,240.0,TA,TA,1,0,0,160,0,0,0,0,3,2006-01-01,WD ,121000,0,0,1,0,0,1,0,0,0,0,0,0,0
1934,535304170,20,7942,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,6,7,1953-01-01,1953-01-01,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,85.0,ALQ,955.0,0.0,1040.0,GasA,TA,1,FuseF,1040,0,0,1040,0.0,1.0,1,0,3,1,TA,6,Typ,0,Attchd,Fin,1.0,293.0,TA,TA,1,0,0,0,0,0,0,0,6,2007-01-01,WD ,136000,0,0,1,0,0,1,0,0,0,0,0,0,0
997,527107010,60,15038,Pave,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,6,5,1996-01-01,1996-01-01,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,No,Rec,138.0,Unf,0.0,778.0,916.0,GasA,Gd,1,SBrkr,916,720,0,1636,0.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,Fin,2.0,386.0,TA,TA,1,168,84,0,0,0,0,0,11,2008-01-01,WD ,173000,0,0,1,0,0,0,0,0,1,0,0,0,1
64,528382020,60,11764,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,8,7,1999-01-01,2007-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,524.0,Unf,0.0,628.0,1152.0,GasA,Ex,1,SBrkr,1164,1106,0,2270,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Attchd,Fin,3.0,671.0,TA,TA,1,132,57,0,0,0,0,0,4,2010-01-01,WD ,290000,0,0,1,0,0,0,0,0,1,0,0,1,1
1799,528458130,60,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,8,5,2007-01-01,2007-01-01,Gable,CompShg,CemntBd,CmentBd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,64.0,Unf,0.0,1120.0,1184.0,GasA,Ex,1,SBrkr,1184,1426,0,2610,0.0,0.0,2,1,4,1,Ex,11,Typ,1,BuiltIn,Fin,2.0,550.0,TA,TA,1,208,364,0,0,0,0,0,8,2007-01-01,New,303477,1,0,0,0,0,0,0,0,1,0,0,1,1
230,905109170,20,20062,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,7,7,1977-01-01,2001-01-01,Hip,CompShg,Wd Sdng,Wd Sdng,None,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1092.0,Unf,0.0,328.0,1420.0,GasA,Gd,1,SBrkr,1483,0,0,1483,1.0,0.0,1,1,1,1,TA,4,Typ,2,Attchd,RFn,2.0,690.0,TA,TA,1,496,0,0,0,0,0,0,4,2010-01-01,WD ,270000,0,0,1,0,0,1,0,0,0,0,0,0,0
1295,902109160,50,7308,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,5,5,1920-01-01,1950-01-01,Gable,CompShg,WdShing,Wd Shng,None,Fa,Fa,BrkTil,TA,TA,No,Rec,360.0,Unf,0.0,576.0,936.0,GasA,Gd,0,FuseA,960,780,0,1740,0.0,0.0,1,0,2,1,Ex,6,Typ,1,Detchd,Unf,1.0,225.0,Fa,Fa,0,0,0,236,0,0,0,0,6,2008-01-01,WD ,122250,0,0,0,1,0,0,0,0,0,0,0,0,1
638,535178120,20,8750,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,5,5,1955-01-01,1955-01-01,Gable,CompShg,AsbShng,AsbShng,None,TA,TA,CBlock,TA,TA,No,Rec,172.0,LwQ,483.0,727.0,1382.0,GasA,Gd,1,FuseA,1382,0,0,1382,0.0,1.0,1,0,3,1,Gd,6,Typ,0,Attchd,Unf,1.0,350.0,TA,TA,1,280,0,0,0,0,0,0,7,2009-01-01,WD ,153000,0,0,1,0,0,1,0,0,0,0,0,0,0
2202,909252150,70,4000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,7,8,1930-01-01,1995-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,Gd,TA,No,GLQ,246.0,Unf,0.0,285.0,531.0,GasA,TA,1,SBrkr,567,531,0,1098,1.0,0.0,1,0,2,1,TA,5,Typ,1,Detchd,Unf,1.0,216.0,TA,TA,1,0,0,0,0,0,0,0,6,2007-01-01,WD ,148500,0,0,1,0,0,0,0,0,1,0,0,0,0
2833,908188150,160,3363,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,7,5,2004-01-01,2004-01-01,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,976.0,976.0,GasA,Ex,1,SBrkr,976,732,0,1708,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,Detchd,Unf,2.0,380.0,TA,TA,1,0,40,0,0,0,0,0,4,2006-01-01,WD ,130000,0,0,0,1,0,0,0,0,1,0,0,0,1
1707,528150040,20,13615,Pave,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,9,5,2006-01-01,2006-01-01,Hip,CompShg,MetalSd,MetalSd,Stone,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1802.0,1802.0,GasA,Ex,1,SBrkr,1802,0,0,1802,0.0,0.0,2,1,3,1,Ex,7,Typ,1,Attchd,Fin,3.0,843.0,TA,TA,1,158,105,0,0,0,0,0,6,2007-01-01,WD ,372000,0,0,1,0,0,1,0,0,0,0,0,1,1
2428,528228565,120,3013,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,7,5,2005-01-01,2005-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,16.0,Unf,0.0,1346.0,1362.0,GasA,Ex,1,SBrkr,1506,0,0,1506,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Attchd,Fin,2.0,440.0,TA,TA,1,142,20,0,0,0,0,0,4,2006-01-01,WD ,213490,0,0,1,0,0,1,0,0,0,0,0,0,1
242,905453080,20,17485,Pave,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,7,5,2009-01-01,2010-01-01,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Gd,GLQ,1346.0,Unf,0.0,162.0,1508.0,GasA,Ex,1,SBrkr,1508,0,0,1508,1.0,0.0,1,0,1,1,Gd,5,Typ,2,Attchd,RFn,2.0,572.0,TA,TA,1,0,0,0,0,0,0,0,1,2010-01-01,Con,308030,0,0,1,0,0,1,0,0,0,0,0,0,1
1564,914453045,20,23730,Pave,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,7,5,1996-01-01,1997-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Ex,TA,Mn,GLQ,700.0,Unf,0.0,1140.0,1840.0,GasA,Ex,1,SBrkr,2032,0,0,2032,1.0,0.0,3,0,3,1,Gd,7,Typ,0,Attchd,Fin,3.0,786.0,TA,TA,1,0,46,192,0,0,0,0,9,2008-01-01,WD ,300000,0,0,1,0,0,1,0,0,0,0,0,0,1
2613,535403150,20,8910,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,6,6,1959-01-01,1959-01-01,Hip,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,Mn,ALQ,655.0,Unf,0.0,0.0,655.0,GasA,Ex,1,SBrkr,1194,0,0,1194,0.0,1.0,1,0,3,1,TA,6,Typ,1,BuiltIn,Fin,2.0,539.0,TA,TA,1,0,0,192,0,0,0,0,7,2006-01-01,WD ,159500,0,0,1,0,0,1,0,0,0,0,0,0,0
2832,908188140,160,2522,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,7,5,2004-01-01,2004-01-01,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,970.0,970.0,GasA,Ex,1,SBrkr,970,739,0,1709,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,Detchd,Unf,2.0,380.0,TA,TA,1,0,40,0,0,0,0,0,4,2006-01-01,WD ,137500,0,0,0,1,0,0,0,0,1,0,0,0,1
2459,528439030,20,8688,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,7,5,2005-01-01,2005-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1616.0,1616.0,GasA,Ex,1,SBrkr,1616,0,0,1616,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,RFn,3.0,834.0,TA,TA,1,208,59,0,0,0,0,0,4,2006-01-01,WD ,232000,0,0,1,0,0,1,0,0,0,0,0,0,1
1360,903452025,30,6291,Grvl,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,6,6,1930-01-01,1950-01-01,Gable,CompShg,Stucco,Wd Shng,None,Gd,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,768.0,768.0,GasA,TA,1,SBrkr,768,0,0,768,0.0,0.0,1,0,1,1,TA,4,Typ,0,Detchd,Unf,2.0,440.0,TA,TA,0,0,0,84,0,0,0,0,7,2008-01-01,WD ,93850,0,0,0,1,0,1,0,0,0,0,0,0,0
2723,905200380,30,17529,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,5,5,1924-01-01,1950-01-01,Gable,CompShg,BrkFace,Wd Sdng,Stone,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,872.0,872.0,GasA,Fa,0,FuseF,872,0,0,872,0.0,0.0,1,0,2,1,Fa,5,Mod,1,Detchd,Unf,1.0,322.0,Fa,Fa,0,0,0,116,0,0,0,0,4,2006-01-01,WD ,105000,0,0,1,0,0,1,0,0,0,0,0,0,0
1350,903235100,30,6324,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,4,6,1927-01-01,1950-01-01,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,520.0,520.0,GasA,Fa,0,SBrkr,520,0,0,520,0.0,0.0,1,0,1,1,Fa,4,Typ,0,Detchd,Unf,1.0,240.0,Fa,TA,1,49,0,87,0,0,0,0,5,2008-01-01,WD ,68500,0,0,0,1,0,1,0,0,0,0,0,0,0
136,535106190,90,11600,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,5,5,1960-01-01,1960-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,443.0,Unf,0.0,662.0,1105.0,GasA,TA,1,FuseA,1105,1169,0,2274,0.0,0.0,2,0,5,2,TA,12,Typ,0,Detchd,Unf,2.0,480.0,TA,TA,1,0,0,0,0,0,0,0,1,2010-01-01,WD ,154300,0,0,1,0,0,0,0,0,1,0,0,0,1
1993,902301130,70,4571,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,5,7,1910-01-01,1950-01-01,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,BLQ,168.0,Unf,0.0,448.0,616.0,GasA,Ex,1,SBrkr,616,616,0,1232,0.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,Unf,2.0,480.0,Fa,Fa,1,280,0,143,0,0,0,0,6,2007-01-01,WD ,114000,0,0,0,1,0,0,0,0,1,0,0,0,0
367,527214050,20,17423,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,9,5,2008-01-01,2009-01-01,Hip,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,No,GLQ,1904.0,Unf,0.0,312.0,2216.0,GasA,Ex,1,SBrkr,2234,0,0,2234,1.0,0.0,2,0,1,1,Ex,9,Typ,1,Attchd,Fin,3.0,1166.0,TA,TA,1,0,60,0,0,0,0,0,7,2009-01-01,New,501837,0,0,1,0,0,1,0,0,0,0,0,1,1
1309,902300215,50,12665,Pave,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,5,8,1915-01-01,1950-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,876.0,876.0,GasA,Gd,1,SBrkr,876,540,0,1416,0.0,0.0,1,1,4,1,TA,7,Typ,1,Detchd,Unf,3.0,720.0,TA,TA,1,418,0,194,0,0,0,0,6,2008-01-01,WD ,153900,0,0,0,1,0,0,0,0,0,0,0,0,0
402,527425110,20,9000,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,4,7,1971-01-01,2006-01-01,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,CBlock,TA,TA,No,ALQ,240.0,Unf,0.0,624.0,864.0,GasA,Gd,1,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,Unf,2.0,576.0,TA,TA,1,200,0,0,0,0,0,0,7,2009-01-01,WD ,130000,0,0,1,0,0,1,0,0,0,0,0,0,0
1592,923203140,120,4500,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,6,5,1997-01-01,1997-01-01,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Ex,TA,No,GLQ,864.0,Unf,0.0,325.0,1189.0,GasA,Ex,1,SBrkr,1189,0,0,1189,1.0,0.0,2,0,2,1,TA,4,Typ,0,Attchd,RFn,2.0,392.0,TA,TA,1,0,122,0,0,0,0,0,4,2008-01-01,WD ,160500,0,0,0,1,0,1,0,0,0,0,0,0,0
2409,528186110,120,6373,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,9,5,2006-01-01,2006-01-01,Hip,CompShg,MetalSd,MetalSd,BrkFace,Ex,TA,PConc,Ex,Gd,No,GLQ,415.0,Unf,0.0,1251.0,1666.0,GasA,Ex,1,SBrkr,1666,0,0,1666,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Attchd,RFn,2.0,575.0,TA,TA,1,228,75,0,0,0,0,0,6,2006-01-01,New,310090,0,0,1,0,0,1,0,0,0,0,0,1,1
1940,535327200,20,13300,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,5,7,1956-01-01,2000-01-01,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,Gd,TA,No,Rec,377.0,Unf,0.0,551.0,928.0,GasA,TA,1,SBrkr,928,0,0,928,0.0,0.0,1,0,2,1,TA,4,Typ,0,Attchd,Unf,1.0,252.0,TA,TA,1,261,0,156,0,0,0,0,6,2007-01-01,WD ,132000,0,0,1,0,0,1,0,0,0,0,0,0,0
588,534129370,20,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,5,5,1969-01-01,1969-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,Mn,ALQ,553.0,Rec,147.0,588.0,1288.0,GasA,TA,1,SBrkr,1336,0,0,1336,0.0,1.0,2,0,3,1,TA,6,Typ,1,Attchd,RFn,2.0,502.0,TA,TA,1,312,11,0,0,0,0,650,8,2009-01-01,WD ,163000,0,0,1,0,0,1,0,0,0,0,0,0,0
96,533210060,160,3215,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,7,5,2004-01-01,2004-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,280.0,Unf,0.0,320.0,600.0,GasA,Ex,1,SBrkr,600,600,0,1200,0.0,0.0,2,1,2,1,Gd,4,Typ,0,Detchd,RFn,2.0,480.0,TA,TA,1,0,172,0,0,0,0,0,4,2010-01-01,ConLD,155000,1,0,0,0,0,0,0,0,1,0,0,0,0
1187,534127210,80,11104,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,6,6,1969-01-01,1969-01-01,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Av,GLQ,828.0,Unf,0.0,599.0,1427.0,GasA,Gd,1,SBrkr,1427,0,0,1427,0.0,1.0,2,0,4,1,TA,7,Typ,0,Attchd,RFn,2.0,516.0,TA,TA,1,0,0,0,0,216,0,0,5,2008-01-01,WD ,183000,0,0,1,0,0,0,0,0,0,0,1,0,0
2154,907280090,60,15295,Pave,IR3,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,7,5,1996-01-01,2002-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,762.0,Unf,0.0,98.0,860.0,GasA,Ex,1,SBrkr,1212,780,0,1992,1.0,0.0,2,1,3,1,Gd,7,Min2,2,Attchd,RFn,2.0,608.0,TA,TA,1,225,32,0,0,0,0,0,6,2007-01-01,WD ,211000,0,0,1,0,0,0,0,0,1,0,0,0,1
550,531452260,60,9109,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,7,5,1994-01-01,1994-01-01,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,LwQ,36.0,GLQ,596.0,122.0,754.0,GasA,Ex,1,SBrkr,754,786,0,1540,1.0,0.0,2,1,3,1,Gd,6,Typ,0,Attchd,RFn,2.0,495.0,TA,TA,1,140,32,0,0,0,0,0,10,2009-01-01,WD ,184000,0,0,1,0,0,0,0,0,1,0,0,0,1
124,534403410,80,14112,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,5,7,1964-01-01,1964-01-01,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,TA,TA,PConc,TA,TA,Av,GLQ,1014.0,Unf,0.0,138.0,1152.0,GasA,TA,1,SBrkr,1152,0,0,1152,1.0,0.0,1,0,3,1,TA,6,Typ,1,Attchd,RFn,2.0,484.0,TA,TA,1,227,0,0,0,0,0,0,4,2010-01-01,WD ,180500,0,0,1,0,0,0,0,0,0,0,1,0,0
1836,533206060,120,3523,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,8,5,2006-01-01,2007-01-01,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,60.0,Unf,0.0,1081.0,1141.0,GasA,Ex,1,SBrkr,1151,0,0,1151,1.0,0.0,2,0,2,1,Gd,5,Typ,0,Attchd,Fin,2.0,484.0,TA,TA,1,0,60,0,0,0,0,0,2,2007-01-01,New,166000,1,0,0,0,0,1,0,0,0,0,0,1,0
779,905200350,80,15312,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,6,5,1960-01-01,1960-01-01,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,Av,BLQ,588.0,Unf,0.0,550.0,1138.0,GasA,Ex,1,SBrkr,1138,0,0,1138,0.0,1.0,1,0,3,1,TA,6,Typ,1,Attchd,RFn,2.0,480.0,TA,TA,1,0,0,0,0,140,0,0,3,2009-01-01,COD,148000,0,0,1,0,0,0,0,0,0,0,1,0,0
1886,534276180,20,7450,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,5,5,1956-01-01,1956-01-01,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,438.0,LwQ,206.0,250.0,894.0,GasA,Gd,1,SBrkr,1074,0,0,1074,0.0,0.0,1,0,2,1,Gd,6,Min1,1,Detchd,Unf,2.0,396.0,TA,TA,1,0,72,0,0,0,0,0,1,2007-01-01,WD ,124000,0,0,1,0,0,1,0,0,0,0,0,0,0
1724,528186090,120,7313,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,9,5,2005-01-01,2005-01-01,Hip,CompShg,MetalSd,MetalSd,BrkFace,Ex,TA,PConc,Ex,TA,No,GLQ,1153.0,Unf,0.0,408.0,1561.0,GasA,Ex,1,SBrkr,1561,0,0,1561,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Attchd,Fin,2.0,556.0,TA,TA,1,203,47,0,0,0,0,0,8,2007-01-01,WD ,277500,0,0,1,0,0,1,0,0,0,0,0,1,1
2450,528358030,60,10019,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,8,5,1995-01-01,1995-01-01,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,ALQ,527.0,Unf,0.0,815.0,1342.0,GasA,Ex,1,SBrkr,1358,1368,0,2726,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Attchd,RFn,3.0,725.0,TA,TA,1,307,169,168,0,0,0,0,6,2006-01-01,WD ,350000,0,0,1,0,0,0,0,0,1,0,0,1,1
1013,527214030,20,15401,Pave,IR1,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,9,5,2004-01-01,2004-01-01,Hip,CompShg,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,GLQ,1337.0,Unf,0.0,547.0,1884.0,GasA,Ex,1,SBrkr,1884,0,0,1884,1.0,0.0,2,0,2,1,Ex,7,Typ,1,Attchd,Fin,3.0,670.0,TA,TA,1,214,76,0,0,0,0,0,9,2008-01-01,WD ,387000,0,0,1,0,0,1,0,0,0,0,0,1,1
