overall_qual,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,total_bsmt_sf,central_air,1st_flr_sf,gr_liv_area,full_bath,totrms_abvgrd,garage_cars,paved_drive,open_porch_sf,saleprice,garage_yr_blt_imp,total_sf,heating_qc_oe,ms_subclass_60,neighborhood_NridgHt,foundation_PConc,high_qual,best_gr_live_area,recent_remodel,heatqc_is_ex,has_fireplaces,massive_sf,both_exterior_VynilSd
7,2007,2007,0.0,0.0,728.0,1,728,1456,2,8,2.0,1,24,179540,2007,2308.0,4.0,1,0,1,1,0,1,1,1,0,1
4,1970,1970,0.0,503.0,530.0,1,530,992,1,4,1.0,1,97,106500,1970,1731.0,3.0,0,0,0,0,0,0,0,0,0,0
10,2008,2008,160.0,765.0,1017.0,1,1026,2007,2,10,3.0,1,52,310000,2008,3244.0,4.0,1,0,1,1,1,1,1,1,1,1
7,1998,1998,275.0,0.0,1066.0,1,1108,2385,2,8,3.0,1,38,252000,1998,3609.0,4.0,1,0,1,1,1,0,1,1,1,1
7,1941,1950,0.0,364.0,918.0,1,918,1646,2,7,1.0,1,0,164000,1941,2564.0,2.0,0,0,0,1,0,0,0,1,0,0
7,2007,2007,16.0,0.0,728.0,1,728,1456,2,7,2.0,1,24,177594,2007,2308.0,4.0,1,0,1,1,0,1,1,0,0,1
5,1936,1980,0.0,276.0,528.0,1,548,1040,1,5,2.0,0,0,123900,1979,1874.0,2.0,0,0,0,0,0,0,0,0,0,1
5,1965,1977,0.0,42.0,1068.0,1,1264,1264,1,7,2.0,1,0,169000,1965,2332.0,3.0,0,0,0,0,0,0,0,1,0,0
7,2003,2004,18.0,0.0,1374.0,1,1557,1557,2,7,2.0,1,20,234000,2003,3094.0,4.0,0,0,1,1,0,1,1,1,1,1
6,1977,1977,0.0,841.0,957.0,1,1287,1287,1,5,2.0,1,39,173000,1977,2585.0,3.0,0,0,0,0,0,0,0,1,0,0
6,1970,1970,180.0,578.0,1004.0,1,1004,1004,1,5,2.0,1,0,149000,1970,2008.0,4.0,0,0,0,0,0,0,1,1,0,0
7,2007,2007,0.0,0.0,1162.0,1,1162,1162,2,6,2.0,1,32,170000,2007,2356.0,4.0,0,0,1,1,0,1,1,0,0,1
5,1963,2003,0.0,634.0,960.0,1,960,960,1,6,1.0,1,0,144900,1963,2088.0,4.0,0,0,0,0,0,1,1,0,0,1
5,1968,1968,0.0,1070.0,1196.0,1,1196,1196,1,6,1.0,1,0,144000,1968,2649.0,3.0,0,0,0,0,0,0,0,0,0,0
8,2004,2005,16.0,24.0,1256.0,1,1269,1269,2,6,2.0,1,20,192000,2004,2691.0,4.0,0,0,1,1,0,1,1,1,0,1
5,1952,2005,0.0,931.0,1031.0,1,1031,1031,1,5,1.0,1,0,145500,1952,2062.0,2.0,0,0,0,0,0,1,0,0,0,0
4,1900,1998,0.0,0.0,448.0,1,448,720,1,5,1.0,1,0,86900,1900,1168.0,4.0,0,0,0,0,0,0,1,0,0,0
6,1953,1953,90.0,1024.0,1505.0,1,1505,1505,1,6,2.0,1,0,149500,1953,3010.0,4.0,0,0,0,0,0,0,1,1,0,0
5,1938,1950,0.0,0.0,920.0,1,954,954,1,5,1.0,1,0,119750,1938,1874.0,4.0,0,0,1,0,0,0,1,1,0,0
6,2005,2006,0.0,0.0,750.0,1,750,1500,2,6,2.0,1,35,173900,2005,2285.0,4.0,1,0,1,0,0,1,1,0,0,1
5,1961,1961,0.0,915.0,1050.0,1,1050,1050,1,6,1.0,1,319,136500,1961,2419.0,3.0,0,0,0,0,0,0,0,0,0,0
6,1960,1975,0.0,429.0,1602.0,1,1252,1252,1,4,2.0,1,0,235000,1960,3263.0,2.0,0,0,0,0,0,0,0,1,1,0
7,1999,2000,0.0,0.0,384.0,1,774,1430,2,7,2.0,1,0,156000,1999,1814.0,4.0,0,0,1,1,0,0,1,1,0,1
5,2003,2004,0.0,836.0,1114.0,1,1114,1114,2,6,2.0,1,42,153000,2004,2270.0,4.0,0,0,1,0,0,1,1,0,0,1
6,1999,1999,425.0,883.0,1224.0,1,1224,1224,2,5,2.0,1,304,165000,1999,2752.0,4.0,0,0,1,0,0,0,1,0,0,1
9,2005,2007,245.0,0.0,1122.0,1,1134,2504,2,11,3.0,1,39,325000,2005,3809.0,4.0,1,0,1,1,1,1,1,1,1,1
5,1941,1950,0.0,533.0,728.0,1,760,1355,2,5,2.0,1,0,140000,1966,2083.0,4.0,0,0,0,0,0,0,1,0,0,1
6,1963,1963,234.0,375.0,741.0,1,1497,2294,3,9,2.0,1,110,202500,1963,3145.0,1.0,0,0,0,0,1,0,0,1,1,0
6,1988,1989,219.0,783.0,1461.0,1,1509,1509,2,5,2.0,1,0,175000,1988,3194.0,4.0,0,0,0,0,0,0,1,1,1,0
7,1915,1970,0.0,216.0,756.0,1,961,1717,1,7,3.0,1,35,140000,1998,2508.0,2.0,0,0,0,1,1,0,0,1,0,0
7,1985,1985,0.0,215.0,1265.0,1,1240,1240,2,6,2.0,1,0,174000,1985,2737.0,2.0,0,0,0,1,0,0,0,0,0,0
7,2005,2005,182.0,655.0,856.0,1,1166,1166,2,5,2.0,1,0,190000,2005,2234.0,4.0,0,0,1,1,0,1,1,0,0,1
5,1910,2002,0.0,0.0,504.0,1,764,1464,2,7,0.0,0,0,129000,1977,1968.0,4.0,0,0,0,0,0,0,1,0,0,1
6,1959,1991,136.0,1386.0,1592.0,1,1652,1652,1,6,2.0,1,0,200000,1959,3244.0,2.0,0,0,0,0,0,0,0,1,1,0
6,1968,1968,576.0,448.0,896.0,1,1182,2142,2,8,1.0,1,72,193500,1968,3110.0,3.0,1,0,0,0,1,0,0,1,1,1
6,1964,1964,260.0,787.0,1092.0,1,1092,1092,1,6,2.0,1,0,145000,1964,2184.0,4.0,0,0,0,0,0,0,1,0,0,0
7,1929,1950,270.0,526.0,1022.0,1,1122,1671,2,7,2.0,1,0,218000,1963,2693.0,4.0,0,0,0,1,1,0,1,1,0,0
5,1952,2002,232.0,0.0,0.0,1,1488,1488,1,7,2.0,1,189,135000,2002,1677.0,2.0,0,0,0,0,0,0,0,1,0,0
5,1952,1952,150.0,40.0,1444.0,1,1624,1624,1,6,1.0,1,40,146500,1952,3108.0,4.0,0,0,0,0,0,0,1,1,1,0
6,2005,2006,256.0,20.0,1362.0,1,1362,1362,2,6,2.0,1,28,194700,2005,2944.0,4.0,0,1,1,0,0,1,1,1,0,1
7,2007,2008,210.0,902.0,1218.0,1,1218,1218,2,6,2.0,1,168,230348,2008,2772.0,4.0,0,0,1,1,0,1,1,0,0,0
6,1923,1950,0.0,960.0,1124.0,1,1068,1068,1,5,1.0,1,0,109500,1923,2192.0,3.0,0,0,0,0,0,0,0,1,0,0
6,1979,1979,0.0,776.0,1625.0,1,1625,1625,2,6,2.0,1,28,242500,1979,3414.0,3.0,0,0,0,0,0,0,0,1,1,0
7,1987,1987,0.0,495.0,1064.0,1,1064,1767,2,5,2.0,1,35,239000,1987,3307.0,2.0,0,0,1,1,1,0,0,1,1,0
6,1954,2000,176.0,824.0,1050.0,1,1050,1050,1,6,1.0,1,0,156000,1954,2100.0,4.0,0,0,0,0,0,0,1,0,0,0
4,1957,1957,0.0,288.0,907.0,1,907,907,1,5,1.0,1,0,109008,1964,1814.0,4.0,0,0,0,0,0,0,1,0,0,0
2,1939,1950,0.0,0.0,0.0,1,640,845,1,4,1.0,0,0,68104,1950,688.0,4.0,0,0,0,0,0,0,1,0,0,0
8,1995,1995,466.0,0.0,1242.0,1,1251,2501,2,9,3.0,1,87,290000,1995,4022.0,4.0,1,0,1,1,1,0,1,1,1,1
5,1966,1966,0.0,1059.0,1209.0,1,1209,1209,1,6,2.0,1,0,159000,1966,2418.0,2.0,0,0,1,0,0,0,0,0,0,0
4,1937,1950,0.0,120.0,348.0,1,453,906,1,5,1.0,1,0,87000,1937,1254.0,3.0,0,0,1,0,0,0,0,0,0,0
8,2001,2002,479.0,1358.0,1581.0,1,1601,1601,2,6,2.0,1,0,272000,2001,3362.0,4.0,0,0,1,1,0,0,1,1,1,1
7,2005,2006,0.0,996.0,1336.0,1,1336,1336,2,6,2.0,1,43,198000,2005,2851.0,4.0,0,0,1,1,0,1,1,0,0,1
4,1940,1985,0.0,0.0,801.0,1,1095,1656,2,8,2.0,1,0,119164,1958,2644.0,2.0,0,0,0,0,0,0,0,0,0,0
5,1954,1954,0.0,0.0,0.0,1,1124,1124,1,5,0.0,0,36,93000,1977,1160.0,2.0,0,0,0,0,0,0,0,1,0,0
7,2000,2001,647.0,544.0,982.0,1,1008,1892,2,8,2.0,1,0,226750,2000,2982.0,4.0,1,0,1,1,1,0,1,1,0,1
3,1900,1970,0.0,440.0,978.0,1,1014,1699,2,7,2.0,1,74,95000,1920,2751.0,3.0,0,0,0,0,1,0,0,0,0,0
6,1948,1950,0.0,300.0,780.0,1,780,1416,1,6,1.0,0,0,139900,1948,2417.0,3.0,0,0,0,0,0,0,0,0,0,0
3,1940,1966,0.0,0.0,728.0,1,1306,1306,1,6,0.0,1,0,76500,1977,2297.0,4.0,0,0,0,0,0,0,1,0,0,0
4,1940,2005,0.0,0.0,672.0,1,672,672,1,4,1.0,0,108,86900,1997,1540.0,2.0,0,0,1,0,0,1,0,0,0,1
5,1968,1968,0.0,785.0,1113.0,1,1160,1160,1,6,1.0,1,0,152500,1968,2354.0,4.0,0,0,0,0,0,0,1,0,0,0
4,1953,1953,115.0,767.0,911.0,1,930,930,1,5,1.0,1,0,99000,1953,1975.0,3.0,0,0,0,0,0,0,0,0,0,0
4,1940,1950,0.0,280.0,420.0,1,708,708,1,5,0.0,1,0,82500,1977,1292.0,2.0,0,0,0,0,0,0,0,0,0,1
6,1992,1992,0.0,430.0,1575.0,1,1575,1575,2,5,2.0,1,0,179200,1992,3150.0,2.0,0,0,1,0,0,0,0,0,1,0
5,1966,1966,0.0,773.0,1059.0,1,1059,1059,1,6,1.0,1,88,142500,1966,2206.0,2.0,0,0,0,0,0,0,0,0,0,0
4,1964,1964,0.0,513.0,1005.0,1,1005,1005,1,5,2.0,0,0,115400,1964,2010.0,3.0,0,0,0,0,0,0,0,0,0,0
7,2001,2001,0.0,738.0,1057.0,1,1057,1929,2,7,2.0,1,235,226000,2001,3221.0,4.0,1,0,1,1,1,0,1,1,1,1
7,2005,2005,0.0,0.0,600.0,1,520,1200,2,4,2.0,1,166,144152,2005,1886.0,4.0,0,0,1,1,0,1,1,0,0,0
5,1984,1984,0.0,207.0,833.0,1,833,833,1,5,2.0,1,0,149900,1984,2097.0,3.0,0,0,0,0,0,0,0,0,0,1
6,2006,2006,0.0,0.0,728.0,1,728,1456,2,8,2.0,1,0,172785,2006,2184.0,2.0,1,0,1,0,0,1,0,0,0,1
5,1950,2002,0.0,398.0,864.0,1,864,864,1,5,2.0,1,0,129000,1980,1922.0,2.0,0,0,0,0,0,0,0,0,0,1
6,1979,1998,0.0,0.0,1362.0,1,1586,1586,2,7,2.0,1,0,181000,1979,3140.0,3.0,0,0,0,0,0,0,0,1,1,0
5,1956,1956,272.0,678.0,1058.0,1,1370,1370,1,6,1.0,1,0,148000,1956,2619.0,4.0,0,0,0,0,0,0,1,1,0,0
7,2005,2006,16.0,16.0,1373.0,1,1555,1555,2,7,2.0,1,20,192500,2005,3091.0,4.0,0,0,1,1,0,1,1,1,1,1
6,1980,1980,0.0,81.0,716.0,1,716,1556,2,6,2.0,1,0,151000,1980,2433.0,3.0,0,0,0,0,0,0,0,1,0,0
5,1972,1972,0.0,138.0,882.0,1,882,882,1,5,2.0,1,0,112500,1980,1860.0,3.0,0,0,0,0,0,0,0,0,0,1
5,1920,1950,0.0,645.0,915.0,1,1167,1167,1,6,2.0,1,0,144000,1972,2082.0,3.0,0,0,0,0,0,0,0,1,0,0
6,1975,1975,0.0,514.0,855.0,1,855,1456,2,6,2.0,1,0,149900,1975,2484.0,3.0,0,0,0,0,0,0,0,1,0,0
7,2002,2002,95.0,0.0,831.0,1,831,1660,2,7,2.0,1,68,195000,2002,2703.0,4.0,1,0,1,1,0,0,1,0,0,1
7,1992,1992,170.0,0.0,384.0,1,812,1482,2,7,2.0,1,25,163900,1992,1991.0,2.0,0,0,1,1,0,0,0,1,0,0
6,1984,1984,136.0,299.0,1190.0,1,1522,1522,2,7,2.0,1,77,182000,1984,2789.0,4.0,0,0,1,0,0,0,1,1,0,0
5,1991,1991,0.0,55.0,1582.0,1,1595,1595,2,5,2.0,1,0,152000,1991,3177.0,3.0,0,0,1,0,0,0,0,0,1,0
7,2005,2005,172.0,0.0,891.0,1,891,1686,2,8,2.0,1,101,184000,2005,2822.0,4.0,1,0,1,1,1,1,1,0,0,1
7,1997,1998,200.0,1309.0,1344.0,1,1344,1344,2,8,4.0,1,0,206300,1997,2688.0,4.0,0,0,1,1,0,0,1,0,0,1
5,1970,1970,0.0,149.0,1652.0,1,1652,1652,2,8,3.0,1,0,146500,1970,3304.0,3.0,0,0,0,0,0,0,0,0,1,0
4,1956,1956,0.0,0.0,832.0,1,832,1337,1,5,1.0,1,0,108000,1956,2169.0,3.0,0,0,0,0,0,0,0,0,0,0
7,1968,1992,143.0,0.0,570.0,1,1222,1920,3,8,2.0,1,98,170000,1968,2588.0,2.0,0,0,0,1,1,0,0,1,0,0
6,2004,2004,205.0,662.0,848.0,1,848,848,1,3,2.0,1,0,145000,2004,1836.0,4.0,0,0,1,0,0,1,1,0,0,1
7,1975,1975,0.0,435.0,1057.0,1,1055,1055,2,4,2.0,1,27,123000,1975,2139.0,3.0,0,0,0,1,0,0,0,1,0,0
6,1996,1997,0.0,1003.0,1291.0,1,1291,1291,1,6,2.0,1,0,173000,1996,2889.0,4.0,0,0,1,0,0,0,1,1,0,0
6,1928,2003,0.0,0.0,624.0,1,720,720,1,5,2.0,1,0,105900,2005,1450.0,2.0,0,0,0,0,0,1,0,0,0,1
4,1973,1973,0.0,462.0,462.0,1,526,988,1,5,1.0,1,101,91000,1973,1671.0,3.0,0,0,0,0,0,0,0,0,0,0
5,1949,2005,0.0,312.0,1067.0,0,986,1523,2,7,1.0,1,0,158000,1949,2590.0,1.0,0,0,0,0,0,1,0,1,0,0
7,2004,2004,0.0,0.0,864.0,1,864,1728,2,7,2.0,1,56,190000,2004,2835.0,4.0,1,0,1,1,1,1,1,0,0,1
8,1995,1995,0.0,560.0,1230.0,1,1239,1239,1,4,2.0,1,24,217500,1995,2665.0,4.0,0,0,1,1,0,0,1,1,0,0
5,1958,1958,162.0,330.0,1151.0,1,1151,1955,2,7,1.0,1,0,165500,1958,3106.0,2.0,0,0,0,0,1,0,0,0,1,0
7,1941,1950,0.0,275.0,704.0,1,860,1564,1,7,1.0,1,0,174500,1941,2268.0,4.0,0,0,0,1,0,0,1,1,0,0
4,1954,1954,0.0,0.0,416.0,1,1204,1204,1,6,1.0,1,0,100000,1954,1620.0,2.0,0,0,0,0,0,0,0,0,0,0
6,1958,1958,108.0,923.0,1329.0,1,1329,1329,1,6,1.0,1,36,172000,1958,3087.0,3.0,0,0,0,0,0,0,0,0,1,0
5,1975,1975,0.0,330.0,864.0,1,879,879,1,5,2.0,1,80,120000,1975,1823.0,3.0,0,0,0,0,0,0,0,0,0,0
4,1950,1950,0.0,0.0,721.0,1,841,841,1,4,1.0,0,0,82000,1950,1812.0,2.0,0,0,0,0,0,0,0,0,0,0
6,1947,1950,0.0,0.0,784.0,1,900,1312,1,6,2.0,1,28,127000,1953,2124.0,4.0,0,0,0,0,0,0,1,0,0,1
6,1917,1950,0.0,319.0,735.0,0,1134,2058,1,8,2.0,0,0,129500,1950,2793.0,1.0,0,0,0,0,1,0,0,1,0,0
8,1984,1984,0.0,1036.0,1220.0,1,1360,1360,1,4,2.0,1,0,187500,1984,2643.0,2.0,0,0,0,1,0,0,0,1,0,0
8,2002,2003,240.0,1538.0,1778.0,1,1786,1786,2,6,3.0,1,35,300000,2002,3781.0,4.0,0,0,1,1,1,1,1,1,1,1
6,1971,1971,252.0,416.0,825.0,1,1097,1993,2,8,2.0,1,66,190000,1971,2884.0,2.0,1,0,0,0,1,0,0,1,0,0
4,1920,1950,0.0,0.0,951.0,0,986,1362,2,7,1.0,0,0,96000,1920,2313.0,1.0,0,0,0,0,0,0,0,0,0,0
7,2006,2007,100.0,812.0,1092.0,1,1112,1550,2,7,2.0,1,168,241000,2007,2810.0,4.0,1,0,1,1,0,1,1,0,0,0
5,1962,1962,0.0,0.0,1140.0,1,1696,1696,1,8,1.0,1,30,143900,1962,2866.0,3.0,0,0,0,0,1,0,0,1,0,0
4,1970,1970,0.0,408.0,546.0,1,546,1092,1,5,1.0,1,0,87550,1970,1638.0,3.0,0,0,0,0,0,0,0,0,0,0
9,2005,2005,412.0,456.0,1752.0,1,1752,1752,2,6,2.0,1,82,319900,2005,3782.0,4.0,0,1,1,1,1,1,1,1,1,0
9,2007,2007,0.0,0.0,1800.0,1,1800,1800,2,7,2.0,1,136,239000,2007,4024.0,4.0,0,0,1,1,1,1,1,0,1,1
7,1993,1994,320.0,228.0,1080.0,1,1108,2197,2,9,3.0,1,99,287500,1993,3761.0,4.0,1,0,1,1,1,0,1,1,1,1
5,1941,1950,0.0,360.0,720.0,1,854,1382,1,7,2.0,1,0,128500,1991,1811.0,3.0,0,0,0,0,0,0,0,0,0,0
7,2004,2004,0.0,0.0,847.0,1,847,1733,2,7,2.0,1,48,185088,2004,2772.0,4.0,1,0,1,1,1,1,1,1,0,1
7,2008,2008,0.0,0.0,1402.0,1,1402,1402,2,7,2.0,1,126,229800,2008,3135.0,4.0,0,0,1,1,0,1,1,0,1,1
5,1984,1984,0.0,516.0,864.0,1,887,887,1,5,1.0,1,0,124500,1984,1891.0,3.0,0,0,0,0,0,0,0,0,0,0
5,1968,1968,0.0,758.0,1051.0,1,1051,1051,1,6,2.0,1,0,142000,1968,2102.0,2.0,0,0,0,0,0,0,0,0,0,0
6,1920,1950,0.0,305.0,755.0,1,755,1510,1,6,1.0,1,0,149000,1920,2265.0,4.0,0,0,1,0,0,0,1,0,0,0
5,1973,1973,564.0,0.0,1656.0,1,1656,1656,2,8,2.0,1,211,135000,1973,3523.0,3.0,0,0,0,0,0,0,0,0,1,0
6,1976,1976,0.0,120.0,1078.0,1,958,958,2,5,2.0,1,205,128000,1977,2241.0,3.0,0,0,0,0,0,0,0,1,0,0
5,1968,1968,0.0,812.0,1040.0,1,1040,1040,1,5,2.0,1,0,145000,1991,2268.0,3.0,0,0,0,0,0,0,0,0,0,0
5,1910,2003,0.0,0.0,661.0,1,661,1250,2,8,2.0,1,0,139000,1985,2153.0,4.0,0,0,1,0,0,1,1,1,0,0
6,1984,2003,74.0,0.0,585.0,1,1140,1868,3,7,2.0,1,112,178000,1984,2833.0,4.0,0,0,0,0,1,1,1,1,0,1
6,1916,1994,0.0,0.0,844.0,0,1445,2134,2,10,2.0,1,60,214500,1930,3038.0,2.0,0,0,0,0,1,0,0,0,1,0
5,1916,1995,0.0,0.0,686.0,1,948,1928,2,10,0.0,0,0,160000,1977,2614.0,2.0,0,0,1,0,1,0,0,0,0,1
7,1999,1999,298.0,772.0,992.0,1,1022,2060,2,8,2.0,1,0,214000,1999,3052.0,4.0,1,0,1,1,1,0,1,1,1,1
6,1935,1998,0.0,0.0,901.0,1,861,1378,1,6,1.0,0,0,128900,1920,2333.0,2.0,0,0,1,0,0,0,0,0,0,0
4,1961,1975,149.0,1159.0,1249.0,1,1622,1622,1,7,4.0,1,0,168000,1975,3310.0,4.0,0,0,0,0,0,0,1,1,1,0
8,1986,1986,0.0,0.0,1074.0,1,1088,1088,1,5,2.0,1,74,170000,1987,2236.0,4.0,0,0,0,1,0,0,1,0,0,0
5,1959,1959,0.0,369.0,1040.0,1,1040,1040,1,6,1.0,1,0,133700,1959,2220.0,3.0,0,0,0,0,0,0,0,0,0,0
6,1923,1996,0.0,0.0,602.0,1,900,1502,1,7,1.0,1,0,165000,1923,2200.0,3.0,0,0,1,0,0,0,0,1,0,0
6,1971,1971,604.0,358.0,483.0,1,483,987,1,5,1.0,1,0,89500,1971,1470.0,3.0,0,0,0,0,0,0,0,0,0,0
6,1958,1958,105.0,513.0,588.0,1,1095,1095,1,6,1.0,1,0,140000,1958,1683.0,3.0,0,0,0,0,0,0,0,0,0,0
7,2004,2004,50.0,0.0,970.0,1,970,1709,2,7,2.0,1,40,134000,2004,2719.0,4.0,0,0,1,1,1,1,1,0,0,1
6,1992,1993,0.0,758.0,836.0,1,844,1731,2,7,2.0,1,85,248500,1992,2959.0,4.0,1,0,1,0,1,0,1,0,0,0
4,1965,2001,0.0,648.0,648.0,1,960,960,0,3,1.0,1,0,145000,1965,1696.0,4.0,0,0,0,0,0,0,1,0,0,1
6,1975,1975,0.0,550.0,713.0,1,811,1552,2,6,2.0,1,208,179900,1975,2682.0,3.0,1,0,0,0,0,0,0,1,0,1
8,2006,2007,428.0,0.0,1795.0,1,1795,1795,2,7,3.0,1,49,147000,2007,3639.0,4.0,0,0,1,1,1,1,1,1,1,1
5,1991,1991,0.0,458.0,624.0,1,624,1274,1,6,2.0,1,0,136000,1993,1920.0,2.0,1,0,1,0,0,0,0,0,0,0
6,1940,1950,0.0,264.0,572.0,1,848,1196,1,6,2.0,1,0,128000,1973,1768.0,4.0,0,0,0,0,0,0,1,1,0,0
4,1946,2001,0.0,0.0,560.0,1,704,704,1,4,1.0,1,0,88750,1946,1264.0,4.0,0,0,0,0,0,0,1,0,0,0
5,1955,1955,0.0,648.0,972.0,1,972,972,1,5,1.0,1,0,122500,1955,1944.0,3.0,0,0,0,0,0,0,0,0,0,0
6,1948,1950,0.0,0.0,912.0,1,912,1458,1,6,1.0,1,0,97500,1948,2562.0,3.0,0,0,0,0,0,0,0,1,0,1
6,1963,1963,332.0,0.0,1008.0,1,1008,1008,1,5,2.0,1,0,135000,1963,2016.0,3.0,0,0,0,0,0,0,0,0,0,0
9,2007,2007,452.0,48.0,1822.0,1,1828,1828,2,9,3.0,1,108,314813,2007,3758.0,4.0,0,1,1,1,1,1,1,1,1,0
3,1915,1982,0.0,0.0,1013.0,0,1013,1526,1,6,0.0,0,0,85000,1977,2026.0,3.0,0,0,0,0,0,0,0,0,0,0
6,1937,2000,0.0,0.0,698.0,1,786,1176,1,4,2.0,0,0,134900,1999,2084.0,3.0,0,0,0,0,0,0,0,0,0,0
5,1955,1999,164.0,0.0,1057.0,1,1057,1057,1,6,1.0,1,0,137000,1955,2114.0,2.0,0,0,0,0,0,0,0,0,0,0
5,1967,1975,0.0,373.0,943.0,1,1387,1387,1,6,1.0,1,0,145000,1974,2330.0,3.0,0,0,0,0,0,0,0,1,0,0
3,1920,1950,0.0,0.0,798.0,1,840,840,1,5,1.0,0,0,64000,1938,1750.0,2.0,0,0,1,0,0,0,0,0,0,0
5,1932,2000,0.0,182.0,793.0,1,848,1520,1,6,1.0,1,0,159434,1968,2313.0,4.0,0,0,0,0,0,0,1,0,0,0
8,2007,2007,164.0,1220.0,1542.0,1,1542,1542,2,6,3.0,1,110,260261,2007,3362.0,4.0,0,0,1,1,0,1,1,1,1,1
5,1952,1952,0.0,507.0,910.0,1,910,1385,2,6,2.0,1,0,166000,2000,2295.0,1.0,0,0,0,0,0,0,0,0,0,0
5,1962,1962,0.0,734.0,896.0,1,936,936,1,6,1.0,1,90,130000,1962,1946.0,3.0,0,0,0,0,0,0,0,1,0,0
5,1941,1950,0.0,384.0,824.0,0,824,1288,1,6,1.0,1,0,112000,1941,2112.0,3.0,0,0,0,0,0,0,0,0,0,0
5,1963,1963,148.0,776.0,1120.0,1,1128,1128,2,6,2.0,1,20,155000,1963,2460.0,2.0,0,0,0,0,0,0,0,0,0,0
8,2009,2010,84.0,0.0,774.0,1,774,1968,2,8,3.0,1,75,269500,2009,2817.0,4.0,1,0,1,1,1,1,1,1,0,1
6,1964,1964,0.0,939.0,1246.0,1,1246,1246,1,6,2.0,1,69,172000,1964,2561.0,3.0,0,0,0,0,0,0,0,1,0,0
7,1940,1984,0.0,410.0,800.0,1,960,1740,1,6,1.0,1,0,219500,1940,2540.0,3.0,0,0,0,1,1,0,0,1,0,0
5,1963,1963,0.0,181.0,925.0,1,925,925,1,5,2.0,1,74,133500,1990,2127.0,2.0,0,0,1,0,0,0,0,0,0,0
7,2000,2000,0.0,0.0,384.0,1,774,1430,2,8,2.0,1,0,170000,2000,1914.0,4.0,0,0,1,1,0,0,1,1,0,1
8,1900,2003,0.0,0.0,930.0,0,930,1566,2,7,1.0,1,228,150000,1930,2778.0,3.0,0,0,0,1,0,1,0,0,0,0
5,1953,1953,0.0,624.0,984.0,0,950,950,1,5,2.0,1,32,130000,1953,1966.0,3.0,0,0,1,0,0,0,0,0,0,0
5,1959,1959,128.0,748.0,1144.0,1,1144,1144,1,6,1.0,1,0,143000,1959,2374.0,3.0,0,0,0,0,0,0,0,1,0,0
5,1961,1961,0.0,0.0,1114.0,1,1114,1114,1,5,2.0,1,0,140000,1961,2228.0,3.0,0,0,0,0,0,0,0,0,0,0
7,1973,1973,1115.0,1880.0,2223.0,1,2223,2223,2,8,2.0,1,0,244000,1973,4746.0,4.0,0,0,0,1,1,0,1,1,1,0
5,1920,1996,0.0,0.0,530.0,0,581,1111,1,6,1.0,0,0,101000,1935,1641.0,3.0,0,0,0,0,0,0,0,0,0,0
5,1958,1958,0.0,0.0,960.0,1,960,960,1,5,2.0,1,0,125000,2002,1920.0,4.0,0,0,0,0,0,0,1,0,0,0
6,1998,1998,0.0,0.0,932.0,1,932,1633,2,7,2.0,1,39,183000,1998,2604.0,2.0,1,0,1,0,0,0,0,1,0,1
6,1912,1950,0.0,0.0,755.0,1,929,2229,1,8,0.0,1,198,104000,1977,2811.0,4.0,0,0,0,0,1,0,1,0,0,0
6,1954,1954,0.0,0.0,936.0,1,984,984,1,4,1.0,1,0,112500,1954,1920.0,3.0,0,0,0,0,0,0,0,0,0,0
6,1980,1980,157.0,625.0,1686.0,1,1686,1686,2,7,2.0,1,131,207500,1980,3887.0,3.0,0,0,0,0,1,0,0,1,1,0
7,2005,2005,140.0,56.0,1614.0,1,1614,1614,2,7,2.0,1,45,225000,2005,3373.0,4.0,0,0,1,1,0,1,1,1,1,1
5,1972,1972,0.0,437.0,864.0,1,864,864,1,5,1.0,1,0,119900,1977,1728.0,4.0,0,0,0,0,0,0,1,0,0,1
7,2006,2006,206.0,0.0,1721.0,1,1740,1740,2,8,3.0,1,43,293000,2006,3504.0,4.0,0,1,1,1,1,1,1,0,1,1
5,1968,1993,0.0,570.0,1461.0,1,1721,1721,2,7,2.0,1,96,180000,1968,3278.0,2.0,0,0,0,0,1,0,0,1,1,0
6,1976,1976,335.0,539.0,1012.0,1,1034,1034,1,6,3.0,1,0,169900,1976,2046.0,3.0,0,0,0,0,0,0,0,0,0,0
6,1978,1978,0.0,0.0,0.0,1,1318,1902,2,8,2.0,1,0,112000,1978,1902.0,3.0,0,0,0,0,1,0,0,0,0,1
6,1984,1985,0.0,338.0,1040.0,1,1097,1097,2,6,2.0,1,0,152000,1986,2137.0,3.0,0,0,1,0,0,0,0,0,0,0
9,2005,2006,525.0,0.0,1090.0,1,1117,2206,2,10,3.0,1,95,300000,2005,3539.0,4.0,1,1,1,1,1,1,1,1,1,1
6,1976,1976,0.0,422.0,1029.0,1,1117,1117,1,6,2.0,1,0,107000,1976,2290.0,3.0,0,0,0,0,0,0,0,1,0,0
4,1885,1950,0.0,0.0,777.0,1,1246,2290,2,11,2.0,0,0,122500,1971,3067.0,2.0,0,0,1,0,1,0,0,0,1,0
6,1972,1972,504.0,276.0,483.0,1,483,948,1,5,1.0,1,0,89000,1972,1431.0,3.0,0,0,0,0,0,0,0,0,0,0
